User ID,Date,Amount,Category,Description
4,2022-12-28,191.21,Entertainment,Concert
8,2023-03-05,135.45,Transport,Bus
9,2024-06-07,38.28,Entertainment,Theater
5,2022-09-09,100.39,Entertainment,Theater
9,2023-10-24,111.62,Food Delivery,Deliveroo
6,2023-06-22,106.8,Entertainment,Theater
5,2023-06-09,175.83,Savings,Deposit
10,2022-10-13,110.57,Food Delivery,Deliveroo
7,2023-08-02,11.64,Restaurants,Restaurant
9,2023-10-29,130.31,Savings,Savings Account
6,2024-08-06,161.24,Savings,Deposit
2,2022-10-30,14.96,Healthcare,Hospital
8,2024-02-16,139.07,Food Delivery,GrubHub
9,2022-12-27,109.7,Restaurants,Diner
7,2023-03-05,51.46,Savings,Deposit
2,2023-10-23,162.8,Rent,Rent
5,2022-09-16,138.38,Clothing,Clothing Store
6,2023-07-26,193.2,Transport,Bus
10,2024-07-13,113.05,Food Delivery,GrubHub
5,2024-01-01,28.81,Entertainment,Concert
8,2023-02-08,22.83,Transport,Taxi
5,2023-02-23,188.01,Food Delivery,Deliveroo
5,2024-06-04,23.76,Restaurants,Restaurant
9,2023-05-07,176.63,Rent,Apartment
10,2024-05-05,106.78,Groceries,Market
2,2024-04-15,25.03,Food Delivery,GrubHub
4,2024-03-22,29.37,Savings,Savings Account
3,2024-02-17,186.34,Rent,Housing
3,2023-08-07,174.88,Healthcare,Pharmacy
3,2022-08-18,130.63,Rent,Housing
10,2022-11-20,170.16,Food Delivery,Deliveroo
2,2022-10-07,26.81,Restaurants,Cafe
6,2023-11-27,117.22,Groceries,Supermarket
3,2024-03-21,23.24,Entertainment,Cinema
7,2023-03-21,116.61,Transport,Uber
10,2023-01-08,79.95,Clothing,Clothing Store
5,2023-05-17,11.48,Groceries,Supermarket
5,2024-03-25,90.9,Savings,Savings Account
6,2024-03-01,104.16,Food Delivery,GrubHub
8,2024-04-23,199.03,Rent,Apartment
10,2023-05-10,158.31,Groceries,Market
7,2023-08-02,107.04,Utilities,Water
10,2022-09-12,15.16,Utilities,Internet
3,2023-12-24,126.04,Clothing,Fashion
10,2023-12-20,50.95,Rent,Housing
6,2023-09-13,168.99,Healthcare,Doctor
5,2023-04-13,195.53,Entertainment,Concert
9,2022-12-12,27.36,Rent,Rent
9,2023-10-11,72.86,Clothing,Fashion
6,2023-08-02,88.99,Clothing,Clothing Store
10,2023-01-24,113.8,Rent,Housing
5,2023-06-28,9.98,Restaurants,Restaurant
7,2023-01-10,11.8,Healthcare,Doctor
1,2022-12-02,20.19,Clothing,Clothing Store
9,2022-10-22,118.83,Groceries,Grocery Store
9,2023-07-11,91.62,Clothing,Fashion
3,2024-05-13,141.47,Restaurants,Cafe
9,2024-04-27,172.42,Restaurants,Diner
7,2023-08-26,77.69,Clothing,Clothing Store
8,2023-12-20,124.17,Rent,Rent
8,2024-05-26,63.15,Food Delivery,UberEats
5,2022-10-12,5.05,Entertainment,Cinema
1,2022-12-27,13.52,Entertainment,Cinema
8,2024-02-02,175.26,Groceries,Market
5,2023-10-20,96.61,Utilities,Internet
7,2023-11-27,156.05,Utilities,Gas
8,2023-08-19,135.33,Transport,Taxi
2,2023-04-07,138.02,Healthcare,Doctor
5,2023-12-01,132.34,Utilities,Electricity
3,2023-04-05,8.83,Rent,Rent
7,2024-06-24,41.15,Healthcare,Doctor
9,2024-01-19,123.79,Clothing,Apparel
4,2023-02-15,93.39,Groceries,Supermarket
3,2023-09-22,146.85,Clothing,Apparel
10,2023-03-11,130.25,Clothing,Fashion
9,2022-08-12,194.97,Clothing,Clothing Store
5,2024-05-23,194.83,Clothing,Fashion
5,2022-10-17,113.97,Restaurants,Cafe
4,2022-11-27,121.89,Groceries,Market
5,2023-02-05,166.62,Healthcare,Doctor
9,2023-01-01,93.52,Entertainment,Concert
3,2023-09-11,136.18,Savings,Deposit
6,2023-03-16,40.96,Groceries,Grocery Store
1,2024-02-21,69.01,Utilities,Water
9,2023-12-27,156.31,Rent,Apartment
5,2022-09-14,31.65,Savings,Deposit
7,2022-10-31,101.73,Rent,Rent
4,2024-08-03,136.28,Healthcare,Hospital
7,2024-02-09,182.21,Utilities,Internet
6,2023-11-09,68.8,Utilities,Internet
2,2023-06-29,156.03,Clothing,Apparel
10,2023-05-20,111.8,Restaurants,Cafe
3,2024-06-01,90.61,Clothing,Clothing Store
10,2022-08-28,51.59,Restaurants,Cafe
4,2024-01-03,53.69,Utilities,Gas
4,2023-12-24,175.98,Entertainment,Netflix
6,2023-03-27,165.29,Transport,Taxi
4,2023-12-14,148.26,Clothing,Clothing Store
6,2023-11-15,117.91,Clothing,Apparel
8,2024-08-08,174.31,Rent,Housing
5,2023-10-10,119.49,Food Delivery,Deliveroo
6,2023-01-26,34.96,Rent,Apartment
4,2023-08-11,76.69,Transport,Taxi
9,2022-12-06,10.23,Savings,Deposit
4,2024-07-29,59.71,Food Delivery,UberEats
1,2023-12-31,41.26,Clothing,Fashion
3,2023-09-28,36.07,Savings,Deposit
10,2023-02-25,162.04,Groceries,Grocery Store
6,2024-03-25,138.84,Clothing,Clothing Store
5,2023-02-12,5.39,Restaurants,Cafe
7,2022-09-26,72.53,Entertainment,Concert
7,2023-04-13,94.0,Savings,Savings Account
7,2022-12-14,134.51,Food Delivery,UberEats
3,2023-07-13,183.18,Restaurants,Cafe
3,2024-02-17,31.48,Groceries,Supermarket
3,2023-06-01,183.69,Utilities,Water
6,2024-03-30,92.22,Clothing,Apparel
10,2022-11-19,139.26,Groceries,Grocery Store
3,2024-06-02,48.89,Restaurants,Restaurant
5,2023-06-29,168.43,Groceries,Supermarket
8,2024-05-15,29.47,Healthcare,Pharmacy
1,2023-11-09,163.37,Transport,Taxi
1,2022-09-08,40.4,Rent,Rent
2,2023-09-01,14.95,Restaurants,Diner
7,2023-11-14,96.35,Transport,Bus
4,2024-04-01,63.34,Food Delivery,GrubHub
10,2024-02-10,187.82,Rent,Housing
3,2023-03-24,65.83,Food Delivery,UberEats
1,2023-06-16,102.61,Utilities,Internet
5,2023-01-31,43.37,Groceries,Supermarket
2,2024-06-13,184.05,Savings,Deposit
8,2023-11-16,65.39,Clothing,Clothing Store
2,2023-09-01,95.31,Healthcare,Doctor
3,2023-04-06,28.95,Utilities,Internet
8,2023-01-05,130.6,Groceries,Grocery Store
2,2023-08-13,47.97,Healthcare,Pharmacy
10,2023-10-24,159.49,Rent,Rent
4,2022-12-16,166.8,Clothing,Clothing Store
2,2024-02-15,114.74,Restaurants,Diner
10,2022-12-06,185.97,Groceries,Market
7,2024-04-25,82.95,Rent,Apartment
1,2023-04-05,146.78,Utilities,Internet
3,2023-03-21,147.17,Entertainment,Theater
3,2024-02-26,161.0,Rent,Apartment
4,2024-05-11,147.27,Healthcare,Pharmacy
7,2023-07-28,164.76,Healthcare,Pharmacy
10,2023-12-16,118.22,Transport,Train
7,2023-07-18,176.42,Food Delivery,UberEats
7,2024-05-26,169.77,Rent,Apartment
5,2022-12-25,91.44,Utilities,Electricity
6,2023-03-16,129.97,Clothing,Apparel
4,2024-06-04,185.05,Healthcare,Hospital
10,2023-11-22,132.19,Food Delivery,Deliveroo
9,2023-08-30,111.07,Savings,Savings Account
4,2024-05-10,79.58,Restaurants,Diner
4,2023-07-26,55.23,Healthcare,Pharmacy
6,2024-01-15,11.84,Transport,Uber
1,2022-12-13,142.58,Entertainment,Concert
2,2023-10-29,5.27,Rent,Apartment
7,2023-06-03,129.17,Savings,Savings Account
9,2024-04-03,199.61,Groceries,Market
9,2023-09-13,25.55,Utilities,Gas
2,2024-02-02,132.79,Entertainment,Concert
6,2023-05-03,135.07,Utilities,Electricity
2,2023-09-04,160.26,Rent,Apartment
6,2023-05-30,35.18,Food Delivery,UberEats
10,2024-02-18,100.84,Transport,Taxi
3,2024-01-24,10.29,Restaurants,Cafe
8,2024-01-03,29.6,Groceries,Market
10,2023-06-25,45.49,Healthcare,Hospital
4,2023-04-12,187.79,Groceries,Grocery Store
4,2023-01-27,48.09,Healthcare,Pharmacy
10,2024-01-13,105.34,Utilities,Gas
2,2022-10-05,118.36,Utilities,Electricity
3,2024-01-11,190.63,Food Delivery,Deliveroo
7,2022-10-08,120.85,Entertainment,Theater
6,2022-11-15,66.88,Savings,Savings Account
8,2024-07-22,112.19,Groceries,Supermarket
1,2022-11-09,119.69,Transport,Taxi
4,2022-09-22,142.89,Restaurants,Diner
1,2022-12-06,151.86,Rent,Housing
8,2024-01-19,91.69,Transport,Bus
5,2023-04-26,171.6,Transport,Bus
5,2023-10-08,101.86,Savings,Savings Account
9,2023-06-15,134.0,Transport,Train
1,2023-12-26,87.64,Groceries,Supermarket
4,2023-02-19,159.75,Food Delivery,Deliveroo
3,2023-09-07,57.68,Rent,Rent
5,2023-07-20,67.15,Rent,Housing
7,2022-11-05,192.36,Rent,Housing
2,2024-01-05,115.69,Healthcare,Pharmacy
6,2023-02-17,111.24,Healthcare,Doctor
8,2024-02-11,134.11,Restaurants,Diner
1,2023-07-06,25.31,Transport,Bus
10,2023-10-13,184.55,Healthcare,Hospital
7,2023-08-26,175.46,Savings,Savings Account
1,2024-01-08,144.75,Groceries,Market
2,2023-06-02,18.03,Transport,Taxi
6,2024-07-22,166.05,Entertainment,Concert
8,2023-02-08,136.9,Healthcare,Hospital
3,2023-05-13,37.08,Utilities,Internet
1,2023-01-15,55.89,Transport,Taxi
4,2023-12-11,177.84,Restaurants,Restaurant
2,2022-09-06,103.96,Transport,Bus
9,2023-04-15,177.29,Transport,Taxi
6,2023-04-28,42.97,Savings,Savings Account
9,2024-07-20,184.32,Entertainment,Netflix
8,2024-07-04,149.23,Clothing,Fashion
9,2022-09-11,60.17,Utilities,Gas
6,2024-03-13,183.94,Rent,Housing
1,2024-02-19,188.32,Savings,Savings Account
5,2024-01-07,53.42,Restaurants,Restaurant
5,2024-06-28,50.19,Healthcare,Hospital
3,2024-02-29,153.59,Entertainment,Concert
7,2023-06-05,109.74,Entertainment,Theater
5,2023-10-25,189.42,Groceries,Market
9,2023-11-06,119.35,Clothing,Clothing Store
1,2024-07-17,133.0,Utilities,Water
1,2023-03-05,44.29,Food Delivery,GrubHub
10,2023-08-01,80.94,Food Delivery,UberEats
6,2023-01-14,193.26,Utilities,Internet
2,2024-01-31,57.5,Entertainment,Theater
10,2024-05-21,71.93,Restaurants,Cafe
4,2024-04-23,135.67,Utilities,Electricity
6,2024-05-31,59.66,Savings,Savings Account
2,2024-04-06,140.19,Groceries,Market
3,2022-11-30,174.45,Healthcare,Hospital
6,2024-05-29,39.01,Restaurants,Diner
8,2023-12-24,127.22,Restaurants,Cafe
3,2023-07-06,195.49,Savings,Deposit
7,2022-12-19,105.25,Transport,Taxi
6,2022-09-19,140.07,Transport,Uber
4,2023-04-23,43.48,Clothing,Apparel
9,2024-02-17,108.24,Entertainment,Netflix
2,2023-07-16,115.63,Healthcare,Pharmacy
7,2023-04-12,38.98,Rent,Apartment
10,2024-01-26,25.86,Entertainment,Cinema
1,2023-04-02,113.5,Savings,Deposit
9,2022-11-09,96.44,Healthcare,Doctor
9,2023-09-17,32.22,Utilities,Internet
8,2024-04-25,38.73,Rent,Rent
5,2024-05-06,95.4,Restaurants,Cafe
7,2022-11-30,103.06,Savings,Savings Account
2,2023-03-17,59.27,Clothing,Fashion
4,2024-01-28,26.54,Transport,Taxi
8,2022-11-09,6.68,Transport,Train
5,2023-11-20,66.97,Healthcare,Doctor
2,2022-12-03,179.97,Utilities,Water
8,2024-05-03,146.58,Entertainment,Cinema
5,2022-10-24,148.49,Restaurants,Cafe
5,2023-12-03,27.32,Restaurants,Diner
2,2023-10-30,116.79,Rent,Housing
7,2023-03-05,108.85,Groceries,Supermarket
9,2023-12-01,197.47,Utilities,Internet
2,2022-10-23,89.13,Restaurants,Diner
10,2023-09-10,66.37,Entertainment,Concert
3,2023-10-17,114.23,Food Delivery,Deliveroo
3,2024-06-22,112.55,Transport,Taxi
7,2023-01-17,79.35,Transport,Uber
5,2023-05-25,19.54,Restaurants,Diner
9,2024-01-20,197.64,Groceries,Market
6,2024-03-09,196.68,Healthcare,Pharmacy
7,2023-12-31,47.99,Utilities,Water
1,2023-03-08,161.94,Food Delivery,UberEats
10,2023-02-20,122.31,Utilities,Water
3,2024-01-06,28.4,Rent,Housing
3,2024-05-08,15.05,Savings,Deposit
6,2024-05-21,31.41,Food Delivery,UberEats
1,2023-01-06,182.74,Rent,Apartment
7,2022-09-29,187.45,Restaurants,Restaurant
4,2023-03-10,180.13,Rent,Rent
10,2023-02-21,193.54,Savings,Deposit
6,2022-09-27,160.5,Clothing,Clothing Store
10,2024-01-17,29.39,Utilities,Gas
10,2023-05-12,89.55,Savings,Deposit
5,2023-10-28,9.79,Healthcare,Doctor
2,2024-02-21,12.56,Rent,Apartment
8,2024-02-16,138.39,Entertainment,Theater
9,2023-10-20,17.89,Food Delivery,UberEats
10,2024-03-27,189.24,Groceries,Grocery Store
8,2022-11-03,31.99,Food Delivery,Deliveroo
9,2024-07-11,37.44,Savings,Deposit
1,2023-10-28,37.99,Food Delivery,Deliveroo
1,2023-07-12,197.14,Rent,Rent
8,2024-04-01,102.27,Savings,Savings Account
10,2022-08-14,168.79,Rent,Housing
9,2024-06-30,119.15,Transport,Taxi
5,2023-08-04,103.91,Clothing,Fashion
4,2023-12-02,104.5,Utilities,Gas
7,2023-05-22,132.68,Restaurants,Diner
5,2023-01-10,155.03,Transport,Uber
9,2024-03-20,39.13,Restaurants,Cafe
10,2023-03-27,113.31,Entertainment,Cinema
4,2024-01-01,83.28,Utilities,Water
3,2023-09-13,24.8,Healthcare,Doctor
1,2023-09-01,134.77,Transport,Bus
4,2023-11-02,68.09,Savings,Deposit
9,2023-03-20,54.12,Rent,Rent
8,2024-02-15,9.8,Savings,Savings Account
8,2024-01-11,108.57,Healthcare,Hospital
2,2023-09-06,168.96,Restaurants,Restaurant
9,2024-06-18,136.24,Savings,Savings Account
4,2023-11-26,94.09,Healthcare,Pharmacy
5,2022-12-23,79.56,Clothing,Fashion
1,2024-01-07,183.69,Food Delivery,UberEats
2,2023-07-16,194.76,Transport,Taxi
3,2024-07-25,194.9,Utilities,Water
4,2024-04-20,197.86,Savings,Deposit
5,2023-03-14,148.3,Clothing,Fashion
4,2023-06-01,29.49,Food Delivery,UberEats
3,2023-04-08,146.06,Clothing,Clothing Store
2,2023-09-01,182.79,Healthcare,Pharmacy
4,2023-10-29,120.15,Transport,Train
2,2024-02-09,42.67,Entertainment,Theater
8,2023-03-09,52.65,Savings,Deposit
6,2024-06-15,75.66,Savings,Savings Account
3,2023-03-01,133.78,Restaurants,Diner
7,2023-09-06,192.8,Healthcare,Hospital
8,2023-02-24,7.4,Clothing,Clothing Store
9,2024-08-08,55.05,Entertainment,Theater
10,2023-01-08,31.8,Groceries,Market
7,2024-03-24,16.18,Utilities,Gas
6,2023-01-05,180.67,Groceries,Supermarket
2,2024-04-27,34.86,Savings,Savings Account
6,2022-09-16,57.13,Rent,Housing
10,2023-08-07,76.33,Savings,Savings Account
10,2024-01-07,30.93,Rent,Apartment
4,2024-01-10,78.31,Rent,Rent
2,2022-10-24,94.28,Savings,Deposit
4,2023-02-17,22.01,Utilities,Water
6,2023-06-30,68.89,Food Delivery,GrubHub
5,2023-05-08,197.82,Groceries,Grocery Store
2,2024-06-12,46.79,Healthcare,Doctor
5,2024-07-07,69.29,Transport,Bus
6,2024-07-21,82.14,Healthcare,Pharmacy
5,2024-08-01,175.72,Restaurants,Diner
2,2024-04-18,140.41,Savings,Deposit
4,2024-03-12,6.11,Groceries,Supermarket
3,2024-03-09,98.77,Utilities,Gas
7,2023-11-09,190.29,Transport,Taxi
7,2024-05-03,163.47,Transport,Train
10,2024-06-16,169.95,Food Delivery,Deliveroo
7,2022-12-27,30.92,Utilities,Internet
3,2023-07-02,184.12,Clothing,Apparel
3,2024-01-22,78.05,Savings,Deposit
3,2022-12-31,144.21,Entertainment,Concert
10,2024-05-23,176.91,Food Delivery,Deliveroo
2,2024-01-21,151.55,Entertainment,Netflix
1,2023-03-17,58.62,Savings,Savings Account
7,2022-12-02,97.63,Rent,Housing
3,2024-07-12,63.25,Clothing,Fashion
8,2024-06-22,33.1,Healthcare,Pharmacy
9,2023-11-06,166.72,Transport,Taxi
3,2024-05-14,145.24,Restaurants,Restaurant
2,2023-10-19,16.3,Utilities,Internet
9,2024-07-06,54.94,Food Delivery,UberEats
3,2023-09-08,112.76,Food Delivery,GrubHub
1,2024-06-16,151.6,Clothing,Clothing Store
2,2023-02-25,167.62,Groceries,Supermarket
6,2023-09-25,140.15,Food Delivery,GrubHub
2,2023-07-04,159.58,Rent,Apartment
3,2024-01-25,175.21,Clothing,Apparel
9,2024-04-01,190.48,Entertainment,Theater
1,2023-04-05,12.21,Transport,Bus
4,2023-10-31,86.97,Entertainment,Concert
6,2023-07-29,163.97,Groceries,Supermarket
9,2024-04-04,151.64,Rent,Apartment
1,2023-05-03,90.71,Transport,Uber
4,2023-10-19,179.44,Rent,Rent
4,2023-10-13,113.9,Groceries,Supermarket
7,2023-09-20,79.17,Savings,Savings Account
1,2022-11-26,118.53,Savings,Deposit
6,2024-02-01,161.15,Groceries,Market
1,2023-04-01,97.57,Utilities,Water
9,2023-12-25,194.65,Restaurants,Cafe
6,2023-09-01,122.97,Healthcare,Pharmacy
8,2023-12-01,43.07,Entertainment,Cinema
6,2024-02-25,81.85,Savings,Savings Account
2,2024-03-26,65.27,Food Delivery,UberEats
6,2023-11-09,183.42,Clothing,Apparel
4,2023-12-15,67.82,Transport,Bus
5,2022-10-02,14.02,Entertainment,Concert
5,2023-05-19,100.83,Groceries,Market
4,2023-07-19,35.5,Healthcare,Pharmacy
2,2023-10-30,197.33,Healthcare,Pharmacy
3,2023-11-19,172.0,Clothing,Fashion
9,2022-09-29,89.16,Rent,Rent
7,2024-01-16,43.04,Utilities,Electricity
6,2022-10-21,120.15,Rent,Apartment
3,2023-12-20,94.47,Rent,Apartment
7,2023-11-17,141.04,Utilities,Water
8,2022-09-29,67.11,Food Delivery,GrubHub
4,2023-01-25,48.1,Savings,Savings Account
10,2023-12-23,185.02,Restaurants,Diner
6,2024-07-02,142.81,Rent,Apartment
10,2023-03-29,98.41,Healthcare,Doctor
6,2022-12-01,46.33,Utilities,Electricity
8,2023-10-08,154.26,Utilities,Internet
1,2023-08-22,50.97,Restaurants,Cafe
9,2024-01-16,194.37,Restaurants,Restaurant
8,2023-11-25,20.11,Groceries,Market
2,2023-12-13,52.41,Healthcare,Pharmacy
5,2023-11-02,71.24,Food Delivery,UberEats
7,2023-12-14,10.3,Clothing,Clothing Store
8,2023-05-24,133.36,Restaurants,Restaurant
6,2024-06-23,19.5,Transport,Bus
4,2023-01-09,32.57,Transport,Uber
7,2023-11-13,90.48,Healthcare,Pharmacy
3,2022-10-26,17.3,Transport,Bus
8,2023-01-22,141.42,Entertainment,Cinema
8,2022-08-24,152.29,Utilities,Water
10,2022-10-22,87.73,Clothing,Clothing Store
4,2024-04-24,193.28,Clothing,Clothing Store
4,2024-06-10,71.61,Restaurants,Diner
5,2023-10-04,24.09,Savings,Savings Account
8,2022-08-24,72.87,Entertainment,Concert
6,2023-02-07,185.21,Restaurants,Cafe
7,2024-02-18,132.57,Groceries,Supermarket
5,2024-01-09,144.95,Food Delivery,Deliveroo
10,2022-12-15,166.0,Healthcare,Hospital
1,2023-09-05,26.38,Utilities,Internet
2,2023-06-25,94.96,Rent,Apartment
10,2024-03-01,110.82,Entertainment,Netflix
2,2023-06-15,111.15,Clothing,Clothing Store
7,2024-01-05,131.48,Food Delivery,GrubHub
7,2024-01-29,132.83,Savings,Deposit
5,2023-11-08,79.82,Rent,Housing
3,2023-08-27,123.61,Rent,Rent
4,2024-05-25,73.69,Entertainment,Netflix
2,2024-03-17,55.1,Entertainment,Cinema
9,2022-09-30,101.93,Clothing,Clothing Store
2,2022-11-06,189.68,Savings,Deposit
6,2023-02-19,108.97,Savings,Savings Account
4,2023-06-10,189.95,Groceries,Grocery Store
4,2022-09-26,91.19,Food Delivery,UberEats
2,2023-12-16,134.07,Utilities,Water
8,2022-09-27,14.07,Clothing,Apparel
5,2023-12-12,179.39,Healthcare,Hospital
8,2023-04-02,110.17,Utilities,Water
3,2023-11-24,132.54,Transport,Taxi
9,2023-08-12,59.37,Rent,Housing
1,2023-11-06,57.09,Utilities,Water
7,2023-12-01,18.18,Food Delivery,UberEats
9,2024-07-28,33.9,Clothing,Fashion
3,2024-02-02,123.3,Transport,Train
2,2023-03-08,123.05,Food Delivery,Deliveroo
4,2023-10-28,57.31,Transport,Train
2,2023-03-20,77.11,Rent,Housing
8,2024-07-23,161.23,Utilities,Internet
10,2023-12-03,21.88,Savings,Savings Account
4,2023-09-14,127.91,Clothing,Fashion
10,2022-10-18,18.55,Transport,Uber
6,2023-06-23,22.03,Rent,Apartment
10,2023-11-15,38.78,Transport,Bus
10,2023-03-15,87.49,Transport,Bus
8,2024-06-28,190.73,Groceries,Market
10,2023-11-07,86.09,Clothing,Apparel
9,2023-02-06,112.76,Restaurants,Restaurant
7,2023-07-24,100.32,Restaurants,Cafe
3,2024-04-21,162.6,Healthcare,Hospital
7,2024-02-10,181.44,Utilities,Gas
6,2023-03-16,75.72,Utilities,Internet
2,2023-06-01,10.13,Restaurants,Cafe
3,2022-09-11,144.04,Groceries,Supermarket
2,2023-10-22,16.05,Transport,Uber
4,2024-07-21,111.44,Transport,Bus
1,2024-05-16,74.27,Food Delivery,UberEats
2,2023-06-02,31.66,Healthcare,Hospital
10,2023-09-22,36.56,Clothing,Fashion
8,2023-03-21,39.29,Entertainment,Theater
10,2024-08-01,101.0,Restaurants,Restaurant
4,2022-12-19,161.37,Rent,Rent
7,2023-10-31,24.11,Clothing,Clothing Store
5,2022-11-24,137.48,Healthcare,Hospital
5,2023-03-04,109.59,Entertainment,Netflix
4,2022-12-20,91.37,Healthcare,Hospital
6,2023-10-08,187.8,Transport,Bus
8,2024-02-22,104.24,Transport,Train
5,2024-03-22,33.62,Transport,Train
4,2024-03-31,172.89,Entertainment,Concert
2,2022-10-17,70.2,Entertainment,Netflix
8,2023-04-20,165.44,Rent,Apartment
6,2023-03-19,45.59,Rent,Apartment
3,2022-08-24,178.17,Healthcare,Doctor
6,2024-02-23,99.45,Utilities,Electricity
5,2022-08-14,171.21,Rent,Apartment
4,2023-12-22,83.57,Savings,Savings Account
5,2022-12-02,30.28,Groceries,Grocery Store
3,2022-12-18,60.22,Healthcare,Pharmacy
9,2023-01-12,59.62,Groceries,Supermarket
6,2024-03-27,9.81,Savings,Deposit
9,2023-07-23,156.63,Groceries,Grocery Store
2,2023-01-16,150.35,Clothing,Fashion
6,2023-09-11,198.87,Clothing,Fashion
8,2022-12-09,13.84,Rent,Housing
1,2022-08-15,28.72,Rent,Rent
2,2024-02-28,149.61,Rent,Housing
2,2023-06-18,189.0,Savings,Deposit
8,2022-12-03,138.19,Rent,Rent
2,2022-10-30,108.27,Restaurants,Cafe
3,2024-06-11,18.62,Healthcare,Doctor
9,2023-08-05,24.55,Healthcare,Pharmacy
4,2024-02-29,142.86,Rent,Rent
4,2023-06-10,40.41,Clothing,Clothing Store
8,2023-05-11,195.33,Food Delivery,Deliveroo
10,2022-09-18,196.7,Clothing,Clothing Store
3,2023-11-01,193.6,Groceries,Supermarket
10,2024-03-27,174.23,Transport,Taxi
4,2024-04-04,175.65,Entertainment,Concert
9,2024-07-22,185.93,Transport,Train
7,2023-10-10,33.52,Healthcare,Pharmacy
2,2024-05-24,182.75,Groceries,Supermarket
6,2024-05-10,66.62,Healthcare,Pharmacy
10,2023-10-30,127.54,Food Delivery,GrubHub
3,2024-04-29,52.04,Savings,Deposit
7,2024-01-14,136.28,Food Delivery,UberEats
1,2023-11-13,139.49,Utilities,Water
9,2023-08-07,191.28,Savings,Savings Account
5,2024-07-13,177.61,Clothing,Fashion
4,2023-12-27,36.14,Healthcare,Pharmacy
7,2023-12-19,160.39,Groceries,Supermarket
7,2023-06-10,68.99,Utilities,Gas
2,2023-04-03,138.34,Utilities,Gas
3,2022-09-02,23.16,Rent,Rent
7,2023-02-04,23.37,Transport,Bus
7,2023-07-28,138.25,Entertainment,Netflix
9,2022-10-17,196.77,Restaurants,Restaurant
1,2024-02-08,122.53,Rent,Rent
1,2024-07-18,9.08,Healthcare,Pharmacy
7,2024-05-07,140.52,Transport,Uber
6,2024-06-18,38.65,Entertainment,Netflix
7,2023-04-16,162.02,Healthcare,Doctor
3,2022-10-27,143.47,Clothing,Fashion
4,2022-11-09,95.57,Entertainment,Concert
9,2022-10-15,72.29,Clothing,Clothing Store
4,2023-10-18,58.21,Healthcare,Hospital
10,2023-08-03,109.8,Restaurants,Restaurant
10,2024-02-29,175.23,Groceries,Market
4,2023-09-04,96.38,Healthcare,Doctor
5,2024-01-18,165.16,Healthcare,Hospital
4,2024-01-11,151.04,Utilities,Electricity
1,2024-06-24,118.1,Clothing,Fashion
9,2023-11-13,56.89,Restaurants,Cafe
